TIME,VHM0,VHM0_QC,VAVH,VAVH_QC,VH110,VH110_QC,VZMX,VZMX_QC,VTM02,VTM02_QC,VTPK,VTPK_QC,VTZA,VTZA_QC,VPED,VPED_QC,VMDR,VMDR_QC,UNDX,UNDX_QC,LATITUDE_QC,LONGITUDE_QC,DEPTH_QC
2018-11-11 06:05:01,0.84,1.0,0.81,1.0,1.01,1.0,1.15,1.0,4.59,1.0,6.67,1.0,5.05,1.0,186.82,1.0,184.84,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-11 07:05:01,0.75,1.0,0.71,1.0,0.88,1.0,1.34,1.0,4.81,1.0,6.8,1.0,4.8,1.0,187.24,1.0,187.97,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-11 08:05:01,0.84,1.0,0.82,1.0,1.04,1.0,1.26,1.0,4.81,1.0,6.69,1.0,5.11,1.0,195.54,1.0,191.87,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-11 09:05:01,1.02,1.0,1.0,1.0,1.36,1.0,1.58,1.0,5.05,1.0,6.7,1.0,5.03,1.0,194.27,1.0,191.9,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-11 10:05:01,0.89,1.0,0.85,1.0,1.01,1.0,1.24,1.0,4.7,1.0,6.41,1.0,5.2,1.0,189.69,1.0,187.25,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-11 11:05:01,0.92,1.0,0.91,1.0,1.19,1.0,1.55,1.0,4.92,1.0,6.65,1.0,5.3,1.0,186.82,1.0,185.36,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-11 12:05:01,0.89,1.0,0.84,1.0,0.99,1.0,1.1,1.0,4.12,1.0,6.15,1.0,4.52,1.0,186.92,1.0,185.34,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-11 13:05:01,0.85,1.0,0.79,1.0,0.97,1.0,1.23,1.0,4.11,1.0,6.14,1.0,4.59,1.0,184.52,1.0,183.7,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-11 14:05:01,0.91,1.0,0.89,1.0,1.08,1.0,1.24,1.0,4.49,1.0,6.01,1.0,4.81,1.0,186.93,1.0,184.48,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-11 15:05:01,0.88,1.0,0.84,1.0,1.02,1.0,1.26,1.0,4.21,1.0,6.11,1.0,4.91,1.0,181.31,1.0,179.35,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-11 16:05:01,0.84,1.0,0.78,1.0,0.99,1.0,1.21,1.0,4.17,1.0,5.68,1.0,4.2,1.0,192.87,1.0,190.35,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-11 17:05:01,0.81,1.0,0.76,1.0,0.97,1.0,1.15,1.0,4.1,1.0,6.11,1.0,4.31,1.0,183.87,1.0,180.67,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-11 18:05:01,0.78,1.0,0.75,1.0,0.89,1.0,0.94,1.0,4.17,1.0,6.13,1.0,4.38,1.0,185.43,1.0,183.4,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-11 19:05:01,0.96,1.0,0.94,1.0,1.17,1.0,1.29,1.0,4.34,1.0,5.86,1.0,4.6,1.0,188.29,1.0,185.12,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-11 20:05:01,0.82,1.0,0.8,1.0,1.0,1.0,1.38,1.0,3.73,1.0,5.68,1.0,4.17,1.0,186.35,1.0,184.47,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-11 21:05:01,0.77,1.0,0.72,1.0,0.91,1.0,1.07,1.0,3.8,1.0,5.87,1.0,3.92,1.0,185.91,1.0,181.9,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-11 22:05:01,0.76,1.0,0.71,1.0,0.86,1.0,1.04,1.0,3.42,1.0,5.83,1.0,3.72,1.0,190.82,1.0,184.69,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-11 23:05:01,0.81,1.0,0.78,1.0,1.0,1.0,1.33,1.0,3.63,1.0,5.75,1.0,3.92,1.0,186.07,1.0,181.41,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-12 00:05:01,0.92,1.0,0.88,1.0,1.13,1.0,1.29,1.0,3.84,1.0,5.93,1.0,4.11,1.0,188.42,1.0,185.57,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-12 01:05:01,0.92,1.0,0.87,1.0,1.04,1.0,1.26,1.0,3.79,1.0,5.8,1.0,3.86,1.0,180.98,1.0,176.95,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-12 02:05:01,1.16,1.0,1.17,1.0,1.5,3.0,1.76,1.0,3.14,1.0,5.68,1.0,4.32,1.0,183.66,1.0,182.68,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-12 03:05:01,1.03,1.0,1.0,1.0,1.23,1.0,1.46,1.0,3.77,1.0,5.53,1.0,4.29,1.0,181.85,1.0,179.73,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-12 04:05:01,1.09,1.0,1.03,1.0,1.3,1.0,1.63,1.0,4.05,1.0,5.65,1.0,4.31,1.0,186.43,1.0,183.38,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-12 05:05:01,0.96,1.0,0.89,1.0,1.1,1.0,1.32,1.0,3.92,1.0,5.63,1.0,4.23,1.0,186.84,1.0,183.94,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-12 06:05:01,0.86,1.0,0.83,1.0,1.06,1.0,1.49,1.0,3.76,1.0,5.42,1.0,4.05,1.0,186.71,1.0,183.95,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-12 07:05:01,0.94,1.0,0.9,1.0,1.11,1.0,1.54,1.0,3.88,1.0,5.62,1.0,3.84,1.0,173.38,1.0,170.96,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-12 08:05:01,0.99,1.0,0.92,1.0,1.16,1.0,1.52,1.0,3.97,1.0,5.54,1.0,4.4,1.0,175.96,1.0,172.16,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-12 09:05:01,0.84,1.0,0.8,1.0,0.97,1.0,1.18,1.0,3.71,1.0,5.39,1.0,3.91,1.0,177.36,1.0,173.86,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-12 10:05:01,1.0,1.0,0.97,1.0,1.22,1.0,1.63,1.0,3.92,1.0,5.85,1.0,3.93,1.0,178.21,1.0,173.43,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-12 11:05:01,0.92,1.0,0.84,1.0,1.06,1.0,1.45,1.0,3.32,1.0,5.53,1.0,3.41,1.0,167.4,1.0,167.28,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-12 12:05:01,0.97,1.0,0.95,1.0,1.13,1.0,1.42,1.0,3.54,1.0,5.67,1.0,4.14,1.0,173.64,1.0,173.07,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-12 13:05:01,0.79,1.0,0.75,1.0,0.95,1.0,1.2,1.0,3.01,1.0,5.59,1.0,3.22,1.0,152.42,1.0,151.49,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-12 14:05:01,0.82,1.0,0.79,1.0,1.02,1.0,1.31,1.0,2.82,1.0,5.39,1.0,3.13,1.0,155.26,1.0,150.2,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-12 15:05:01,0.75,1.0,0.69,1.0,0.83,1.0,0.95,1.0,2.82,1.0,5.29,1.0,3.02,1.0,155.5,1.0,149.63,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-12 16:05:01,0.89,1.0,0.83,1.0,1.07,1.0,1.54,1.0,3.11,1.0,5.21,1.0,3.38,1.0,137.53,1.0,135.55,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-12 17:05:02,0.98,1.0,0.93,1.0,1.15,1.0,1.43,1.0,3.36,1.0,5.3,1.0,3.84,1.0,144.37,1.0,140.54,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-12 18:05:01,1.0,1.0,0.95,1.0,1.16,1.0,1.42,1.0,3.38,1.0,5.67,1.0,3.6,1.0,127.62,1.0,127.16,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-12 19:05:01,1.42,1.0,-999.99,4.0,1.8,3.0,2.36,3.0,4.15,1.0,5.3,1.0,-999.99,4.0,129.29,1.0,127.0,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-12 20:05:01,1.16,1.0,1.1,3.0,1.4,1.0,1.66,1.0,3.82,1.0,6.03,3.0,4.0,3.0,134.26,1.0,131.57,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-12 21:05:01,1.1,1.0,1.04,1.0,1.24,1.0,1.66,1.0,3.37,1.0,6.1,1.0,3.64,1.0,125.56,1.0,123.48,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-12 22:05:01,1.09,1.0,1.02,1.0,1.27,1.0,1.52,1.0,3.31,1.0,6.01,1.0,3.82,1.0,129.87,1.0,126.39,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-12 23:05:01,0.99,1.0,0.93,1.0,1.19,1.0,1.62,1.0,3.47,1.0,6.29,1.0,3.64,1.0,127.67,1.0,124.64,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-13 00:05:01,1.02,1.0,0.94,1.0,1.15,1.0,1.64,1.0,3.57,1.0,6.21,1.0,3.85,1.0,131.1,1.0,125.75,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-13 01:05:01,1.04,1.0,1.01,1.0,1.29,1.0,1.61,1.0,3.48,1.0,6.51,1.0,3.95,1.0,117.11,1.0,115.92,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-13 02:05:01,0.98,1.0,0.92,1.0,1.18,1.0,1.64,1.0,3.72,1.0,6.79,1.0,3.88,1.0,123.68,1.0,119.53,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-13 03:05:01,1.19,1.0,1.13,1.0,1.37,1.0,1.56,1.0,3.76,1.0,7.15,1.0,4.38,1.0,119.16,1.0,117.72,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-13 04:05:01,1.22,1.0,1.13,1.0,1.41,1.0,1.8,1.0,4.12,1.0,7.16,1.0,4.35,1.0,113.57,1.0,113.74,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-13 05:05:01,1.39,1.0,1.4,1.0,1.78,1.0,2.5,1.0,2.65,3.0,7.11,1.0,4.55,1.0,119.27,1.0,115.46,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-13 06:05:01,1.26,1.0,1.18,1.0,1.46,1.0,1.85,1.0,2.85,1.0,7.26,1.0,4.2,1.0,120.66,1.0,117.27,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-13 07:05:01,1.16,1.0,1.11,1.0,1.4,1.0,1.6,1.0,3.44,1.0,7.3,1.0,4.41,1.0,118.5,1.0,114.02,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-13 08:05:01,1.2,1.0,1.16,1.0,1.45,1.0,1.88,1.0,3.42,1.0,6.83,1.0,4.44,1.0,114.2,1.0,111.09,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-13 09:05:01,1.24,1.0,1.17,1.0,1.45,1.0,1.63,1.0,4.08,1.0,7.53,1.0,4.4,1.0,114.03,1.0,109.39,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-13 10:05:01,1.21,1.0,1.11,1.0,1.36,1.0,1.69,1.0,3.59,1.0,7.2,1.0,4.34,1.0,110.26,1.0,107.65,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-13 11:05:01,1.19,1.0,1.12,1.0,1.38,1.0,1.65,1.0,3.9,1.0,6.83,1.0,4.11,1.0,112.56,1.0,108.4,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-13 12:05:01,1.22,1.0,1.16,1.0,1.41,1.0,1.57,1.0,3.57,1.0,7.09,1.0,4.19,1.0,114.76,1.0,107.11,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-13 13:05:01,1.23,1.0,1.14,1.0,1.49,1.0,1.77,1.0,3.36,1.0,6.72,1.0,3.94,1.0,112.81,1.0,108.13,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-13 14:05:01,1.27,1.0,1.2,1.0,1.43,1.0,1.68,1.0,3.71,1.0,6.87,1.0,4.19,1.0,116.36,1.0,112.22,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-13 15:05:01,1.14,1.0,1.09,1.0,1.34,1.0,1.58,1.0,3.67,1.0,7.04,1.0,4.04,1.0,114.86,1.0,110.39,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-13 16:05:01,1.15,1.0,1.06,1.0,1.37,1.0,1.77,1.0,3.6,1.0,6.8,1.0,3.71,1.0,115.23,1.0,112.13,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-13 17:05:02,1.25,1.0,1.14,1.0,1.46,1.0,1.79,1.0,3.89,1.0,6.86,1.0,3.98,1.0,116.07,1.0,110.95,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-13 18:05:01,1.14,1.0,1.06,1.0,1.33,1.0,1.6,1.0,3.69,1.0,6.89,1.0,4.15,1.0,115.15,1.0,109.38,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-13 19:05:01,1.05,1.0,0.99,1.0,1.3,1.0,1.73,1.0,3.79,1.0,7.33,1.0,4.26,1.0,113.85,1.0,108.64,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-13 20:05:01,1.17,1.0,1.12,1.0,1.36,1.0,1.62,1.0,4.19,1.0,6.91,1.0,4.69,1.0,110.45,1.0,107.02,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-13 21:05:01,1.06,1.0,0.99,1.0,1.21,1.0,1.42,1.0,3.89,1.0,6.58,1.0,4.24,1.0,109.26,1.0,105.71,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-13 22:05:01,1.01,1.0,0.92,1.0,1.1,1.0,1.33,1.0,3.99,1.0,6.68,1.0,4.37,1.0,112.32,1.0,106.39,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-13 23:05:01,0.98,1.0,0.95,1.0,1.17,1.0,1.28,1.0,4.07,1.0,6.86,1.0,4.52,1.0,113.76,1.0,108.52,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-14 00:05:01,0.92,1.0,0.88,1.0,1.09,1.0,1.3,1.0,3.98,1.0,6.92,1.0,4.46,1.0,115.56,1.0,105.51,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-14 01:05:01,0.98,1.0,0.93,1.0,1.18,1.0,1.51,1.0,4.09,1.0,6.75,1.0,4.56,1.0,112.29,1.0,106.66,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-14 02:05:01,1.0,1.0,0.95,1.0,1.15,1.0,1.29,1.0,4.15,1.0,6.71,1.0,4.75,1.0,111.35,1.0,108.36,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-14 03:05:01,0.83,1.0,0.79,1.0,1.01,1.0,1.15,1.0,3.47,1.0,6.8,1.0,3.93,3.0,109.77,1.0,106.54,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-14 04:05:01,0.75,1.0,0.7,1.0,0.87,1.0,1.0,1.0,3.22,1.0,6.31,1.0,3.54,1.0,108.53,1.0,105.59,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-14 05:05:01,0.79,1.0,0.75,1.0,0.91,1.0,1.07,1.0,3.53,1.0,6.28,1.0,3.77,1.0,110.58,1.0,105.67,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-14 06:05:01,0.81,1.0,0.75,1.0,0.93,1.0,1.06,1.0,3.33,1.0,6.52,1.0,3.63,1.0,111.57,1.0,109.74,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-14 07:05:01,0.85,1.0,0.79,1.0,0.94,1.0,1.12,1.0,3.22,1.0,5.93,1.0,3.5,1.0,110.47,1.0,107.6,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-14 08:05:01,0.72,1.0,0.68,1.0,0.84,1.0,1.18,1.0,3.02,1.0,6.31,1.0,3.24,1.0,115.65,1.0,110.22,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-14 09:05:01,0.77,1.0,0.7,1.0,0.92,1.0,1.14,1.0,3.17,1.0,6.25,1.0,3.3,1.0,114.48,1.0,111.3,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-14 10:05:01,0.84,1.0,0.77,1.0,0.95,1.0,1.12,1.0,3.06,1.0,6.21,1.0,3.28,1.0,116.56,1.0,113.49,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-14 11:05:01,0.78,1.0,0.7,1.0,0.89,1.0,1.09,1.0,3.06,1.0,6.0,1.0,3.47,1.0,114.21,1.0,111.33,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-14 12:05:01,0.69,1.0,0.63,1.0,0.78,1.0,1.07,1.0,2.93,1.0,5.85,1.0,3.2,1.0,114.82,1.0,113.21,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-14 13:05:01,0.68,1.0,0.62,1.0,0.81,1.0,0.97,1.0,2.79,1.0,5.71,1.0,2.84,1.0,109.3,1.0,110.2,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-14 14:05:01,0.69,1.0,0.63,1.0,0.8,1.0,0.96,1.0,2.84,1.0,5.7,1.0,2.95,1.0,111.45,1.0,112.06,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-14 15:05:01,0.66,1.0,0.61,1.0,0.79,1.0,1.02,1.0,2.73,1.0,5.95,1.0,2.91,1.0,113.38,1.0,114.82,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-14 16:05:01,0.66,1.0,0.63,1.0,0.76,1.0,0.94,1.0,2.78,1.0,6.0,1.0,3.12,1.0,113.55,1.0,112.67,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-14 17:05:01,0.63,1.0,0.57,1.0,0.74,1.0,0.98,1.0,2.68,1.0,6.02,1.0,2.86,1.0,114.25,1.0,112.19,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-14 18:05:01,0.61,1.0,0.56,1.0,0.7,1.0,0.94,1.0,2.55,1.0,3.19,3.0,2.8,1.0,96.8,1.0,112.57,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-14 19:05:01,0.63,1.0,0.58,1.0,0.72,1.0,0.95,1.0,2.62,1.0,5.93,3.0,2.96,1.0,115.58,1.0,114.93,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-14 20:05:01,0.59,1.0,0.55,1.0,0.69,1.0,0.89,1.0,2.74,1.0,6.07,1.0,2.93,1.0,112.03,1.0,114.77,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-14 21:05:01,0.62,1.0,0.56,1.0,0.7,1.0,1.04,1.0,2.82,1.0,5.57,1.0,3.09,1.0,118.07,1.0,117.36,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-14 22:05:01,0.59,1.0,0.55,1.0,0.68,1.0,0.98,1.0,2.75,1.0,5.81,1.0,3.02,1.0,118.65,1.0,118.46,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-14 23:05:01,0.51,1.0,0.46,1.0,0.58,1.0,0.73,1.0,2.62,1.0,5.55,1.0,2.9,1.0,119.57,1.0,118.82,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-15 00:05:01,0.5,1.0,0.45,1.0,0.56,1.0,0.68,1.0,2.82,1.0,6.1,1.0,3.09,1.0,114.48,1.0,114.67,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-15 01:05:01,0.48,1.0,0.43,1.0,0.54,1.0,0.69,1.0,2.75,1.0,5.79,1.0,2.94,1.0,111.04,1.0,114.02,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-15 02:05:01,0.5,1.0,0.47,1.0,0.59,1.0,0.72,1.0,2.64,1.0,4.54,1.0,2.87,1.0,118.37,1.0,118.75,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-15 03:05:01,0.5,1.0,0.44,1.0,0.58,1.0,0.72,1.0,2.56,1.0,4.7,1.0,2.67,1.0,120.72,1.0,117.53,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-15 04:05:01,0.56,1.0,0.53,1.0,0.67,1.0,0.83,1.0,2.68,1.0,5.28,1.0,2.92,1.0,111.5,1.0,113.51,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-15 05:05:01,0.57,1.0,0.53,1.0,0.65,1.0,0.72,1.0,2.74,1.0,5.51,1.0,2.96,1.0,117.73,1.0,118.06,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-15 06:05:01,0.66,1.0,0.6,1.0,0.79,1.0,1.2,1.0,3.04,1.0,5.53,1.0,3.25,1.0,118.5,1.0,117.03,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-15 07:05:01,0.65,1.0,0.59,1.0,0.75,1.0,1.1,1.0,2.82,1.0,5.32,1.0,3.07,1.0,115.28,1.0,117.59,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-15 08:05:01,0.65,1.0,0.59,1.0,0.74,1.0,0.95,1.0,2.87,1.0,5.74,1.0,3.05,1.0,116.23,1.0,117.34,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-15 09:05:01,0.74,1.0,0.69,1.0,0.86,1.0,1.25,1.0,3.15,1.0,5.3,1.0,3.42,1.0,113.85,1.0,115.07,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-15 10:05:01,0.77,1.0,0.71,1.0,0.89,1.0,1.08,1.0,3.29,1.0,5.54,1.0,3.42,1.0,116.35,1.0,116.94,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-15 11:05:01,0.66,1.0,0.61,1.0,0.76,1.0,1.03,1.0,2.99,1.0,5.29,1.0,3.31,1.0,114.98,1.0,117.16,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-15 12:05:01,0.68,1.0,0.62,1.0,0.76,1.0,0.93,1.0,2.99,1.0,5.37,1.0,3.09,1.0,118.94,1.0,119.1,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-15 13:05:01,0.77,1.0,0.74,1.0,0.86,1.0,1.04,1.0,3.08,1.0,5.24,1.0,3.57,1.0,110.05,1.0,110.75,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-15 14:05:01,0.76,1.0,0.73,1.0,0.91,1.0,1.18,1.0,3.02,1.0,4.83,1.0,3.27,1.0,113.96,1.0,113.09,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-15 15:05:01,0.78,1.0,0.72,1.0,0.89,1.0,0.99,1.0,3.05,1.0,5.53,1.0,3.45,1.0,114.75,1.0,113.93,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-15 16:05:01,0.71,1.0,0.68,1.0,0.84,1.0,1.11,1.0,3.08,1.0,5.26,1.0,3.55,1.0,114.18,1.0,111.5,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-15 17:05:01,0.78,1.0,0.71,1.0,0.91,1.0,1.38,1.0,3.18,1.0,5.4,1.0,3.27,1.0,109.81,1.0,109.72,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-15 18:05:01,0.78,1.0,0.74,1.0,0.91,1.0,1.06,1.0,3.2,1.0,5.47,1.0,3.44,1.0,114.0,1.0,113.25,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-15 19:05:01,0.75,1.0,0.7,1.0,0.88,1.0,1.02,1.0,2.79,1.0,5.42,1.0,3.09,1.0,115.94,1.0,114.28,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-15 20:05:01,0.78,1.0,0.74,1.0,1.0,1.0,1.19,1.0,2.82,1.0,5.14,1.0,3.2,1.0,122.06,1.0,120.9,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-15 21:05:01,0.8,1.0,0.74,1.0,0.9,1.0,0.99,1.0,3.06,1.0,5.69,1.0,3.33,1.0,117.33,1.0,115.09,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-15 22:05:01,0.77,1.0,0.71,1.0,0.9,1.0,1.13,1.0,3.03,1.0,5.57,1.0,3.23,1.0,119.14,1.0,118.26,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-15 23:05:01,0.79,1.0,0.72,1.0,0.92,1.0,1.08,1.0,2.93,1.0,5.28,1.0,3.25,1.0,114.73,1.0,116.42,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-16 00:05:01,0.74,1.0,0.68,1.0,0.88,1.0,1.24,1.0,3.02,1.0,5.33,1.0,3.27,1.0,117.99,1.0,117.29,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-16 01:05:01,0.75,1.0,0.71,1.0,0.83,1.0,0.94,1.0,3.2,1.0,5.86,1.0,3.74,1.0,118.26,1.0,116.79,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-16 02:05:01,0.75,1.0,0.74,1.0,0.94,1.0,1.19,1.0,2.88,1.0,5.72,1.0,3.53,1.0,114.95,1.0,111.82,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-16 03:05:01,0.74,1.0,0.7,1.0,0.88,1.0,1.19,1.0,3.5,1.0,5.7,1.0,3.58,1.0,119.54,1.0,116.58,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-16 04:05:01,0.77,1.0,0.73,1.0,0.9,1.0,1.24,1.0,3.59,1.0,5.97,1.0,3.64,1.0,115.13,1.0,114.29,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-16 05:05:01,0.81,1.0,0.79,1.0,0.98,1.0,1.14,1.0,3.84,1.0,6.14,1.0,4.23,1.0,119.19,1.0,116.75,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-16 06:05:01,0.75,1.0,0.72,1.0,0.85,1.0,1.01,1.0,3.81,1.0,6.5,1.0,4.16,1.0,113.62,1.0,112.29,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-16 07:05:01,0.93,3.0,0.89,1.0,1.11,3.0,1.35,1.0,3.94,1.0,6.28,1.0,4.08,1.0,119.48,1.0,116.33,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-16 08:05:01,0.85,1.0,0.82,1.0,1.04,1.0,1.25,1.0,3.92,1.0,6.46,1.0,4.02,1.0,118.82,1.0,116.32,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-16 09:05:01,0.9,1.0,0.85,1.0,1.04,1.0,1.29,1.0,4.16,1.0,6.45,1.0,4.19,1.0,112.67,1.0,113.35,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-16 10:05:01,0.91,1.0,0.87,1.0,1.09,1.0,1.35,1.0,4.04,1.0,6.35,1.0,4.53,1.0,120.05,1.0,118.17,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-16 11:05:01,0.96,1.0,0.91,1.0,1.15,1.0,1.5,1.0,4.18,1.0,6.39,1.0,4.56,1.0,118.4,1.0,115.55,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-16 12:05:01,0.88,1.0,0.84,1.0,1.06,1.0,1.28,1.0,3.37,1.0,6.49,1.0,3.72,1.0,115.53,1.0,114.42,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-16 13:05:01,1.03,1.0,1.0,1.0,1.29,1.0,1.73,1.0,3.41,1.0,6.36,1.0,3.9,1.0,123.84,1.0,119.67,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-16 14:05:01,1.02,1.0,0.94,1.0,1.18,1.0,1.45,1.0,3.29,1.0,6.38,1.0,4.1,1.0,119.56,1.0,117.74,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-16 15:05:01,0.93,1.0,0.88,1.0,1.16,1.0,1.45,1.0,3.37,1.0,6.66,1.0,3.95,1.0,113.06,1.0,110.77,1.0,1.0,2.0,7.0,7.0,7.0
2018-11-16 16:05:01,0.91,1.0,0.87,1.0,1.06,1.0,1.33,1.0,3.27,1.0,6.46,1.0,3.7,1.0,114.01,1.0,111.74,1.0,1.0,2.0,7.0,7.0,7.0
